PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESPONSE,EMPSAMPLE,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,UNEMP,PREVWORKSTUD,BOTH,NOAVAIL,WORK
10006566,10006566,HUMARM003E,1,1,210,210,365,57,12,CAH17-01,79,4,8,4,9,9,66
10006566,10006566,HUMBIO001E,1,1,,,,,,,,,,,,,
10006566,10006566,HUMBIO001E,2,1,,,,,,,,,,,,,
10006566,10006566,HUMBIO003E,1,1,,,,,,,,,,,,,
10006566,10006566,HUMGEN001E,1,1,,,,,,,,,,,,,
10006566,10006566,HUMGEN001E,2,1,,,,,,,,,,,,,
10006566,10006566,HUMGEN003E,1,1,,,,,,,,,,,,,
10006566,10006566,IBMAFD001E,1,0,55,55,95,61,13,CAH17-01-02,77,4,13,2,10,8,62
10006566,10006566,IHMPLA001E,1,1,95,95,170,57,13,CAH17-01-06,78,2,7,5,8,9,68
10006566,10006566,INBUMA001E,1,0,20,20,30,60,14,,70,0,15,5,5,10,65
10006566,10006566,INFTEC001E,1,0,15,15,25,55,23,CAH11-01-03,95,0,5,0,15,0,80
10006566,10006566,INFTEC001E,2,1,,,,,,,,,,,,,
10006566,10006566,INFTEC003E,1,0,15,15,25,55,23,CAH11-01-03,95,0,5,0,15,0,80
10006566,10006566,INTDES001E,1,1,70,70,145,50,22,CAH25-01,83,1,6,6,0,6,81
10006566,10006566,INTDES003E,1,1,70,70,145,50,22,CAH25-01,83,1,6,6,0,6,81
10006566,10006566,INTHOM001E,1,1,95,95,170,57,13,CAH17-01-06,78,2,7,5,8,9,68
10006566,10006566,INTHOM001E,2,1,10,10,15,65,12,CAH17-01,100,10,0,0,20,0,70
10006566,10006566,INTHOM003E,1,1,95,95,170,57,13,CAH17-01-06,78,2,7,5,8,9,68
10006566,10006566,INTMGT001E,1,1,95,95,170,57,13,CAH17-01-06,78,2,7,5,8,9,68
10006566,10006566,INTMGT001E,2,1,10,10,15,65,12,CAH17-01,100,10,0,0,20,0,70
10006566,10006566,INTMGT003E,1,1,95,95,170,57,13,CAH17-01-06,78,2,7,5,8,9,68
10006566,10006566,IRESOC001W,1,1,55,55,90,61,11,CAH15,80,6,8,7,11,5,62
10006566,10006566,IRESOC001W,1,1,30,30,50,55,13,CAH15-01-02,80,5,10,5,5,5,70
10006566,10006566,ITMBFD001E,1,0,55,55,95,61,13,CAH17-01-02,77,4,13,2,10,8,62
10006566,10006566,ITMBUS001E,1,0,35,35,65,55,12,CAH11-01,70,0,15,5,15,10,50
10006566,10006566,ITMIND001E,1,1,35,35,65,55,12,CAH11-01,70,0,15,5,15,10,50
10006566,10006566,ITMPLA001E,1,1,95,95,170,57,13,CAH17-01-06,78,2,7,5,8,9,68
10006566,10006566,JOURNA001E,1,1,15,15,20,70,12,CAH24-01,95,0,0,0,5,5,90
10006566,10006566,JOURNA003E,1,1,15,15,20,70,12,CAH24-01,95,0,0,0,5,5,90
10006566,10006566,LLBHNE001E,1,1,35,35,60,60,13,CAH16-01-01,75,15,10,10,5,5,55
10006566,10006566,LLBHNE003E,1,1,35,35,60,60,13,CAH16-01-01,75,15,10,10,5,5,55
10006566,10006566,MASTAT001E,1,0,,,,,,,,,,,,,
10006566,10006566,MASTAT001E,2,1,,,,,,,,,,,,,
10006566,10006566,MASTAT003E,1,1,,,,,,,,,,,,,
10006566,10006566,MEDIAC001E,1,1,50,50,85,60,23,CAH24-01-05,85,0,5,10,10,0,75
10006566,10006566,MEDIAC003E,1,1,50,50,85,60,23,CAH24-01-05,85,0,5,10,10,0,75
10006566,10006566,MSCAMH001W,1,1,110,110,165,67,13,CAH02-04-02,94,1,0,3,12,4,81
10006566,10006566,MSCAMH001W,1,1,40,40,55,70,13,CAH02-04-07,95,0,0,0,10,5,90
10006566,10006566,MSCAMH001Z,1,1,110,110,165,67,13,CAH02-04-02,94,1,0,3,12,4,81
10006566,10006566,MSCAMH001Z,1,1,40,40,55,70,13,CAH02-04-07,95,0,0,0,10,5,90
10006566,10006566,MSCCNM001W,1,1,20,20,25,70,13,CAH02-04-05,95,0,0,0,5,5,90
10006566,10006566,MSCCNM001W,1,1,40,40,55,70,13,CAH02-04-07,95,0,0,0,10,5,90
10006566,10006566,MSCCNM001Z,1,1,20,20,25,70,13,CAH02-04-05,95,0,0,0,5,5,90
10006566,10006566,MSCCNM001Z,1,1,40,40,55,70,13,CAH02-04-07,95,0,0,0,10,5,90
10006566,10006566,MSCLDH001W,1,1,40,40,55,70,13,CAH02-04-07,95,0,0,0,10,5,90
10006566,10006566,MSCLDH001W,1,1,20,20,20,80,13,CAH02-04-08,100,0,0,0,0,0,100
10006566,10006566,MUMGMT001E,1,0,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,MUMGMT001E,2,1,,,,,,,,,,,,,
10006566,10006566,MUPERF001E,1,0,15,15,30,60,24,,80,10,5,0,10,10,60
10006566,10006566,MUPERF001E,2,1,,,,,,,,,,,,,
10006566,10006566,MUPERF003E,1,1,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,MUTHEA001E,1,0,20,20,40,50,24,,90,5,0,10,0,0,85
10006566,10006566,MUTHFN001E,1,0,25,25,50,55,24,,85,0,5,0,5,5,80
10006566,10006566,NUTFOM001E,1,1,15,15,15,95,12,CAH02-06,100,0,0,0,0,0,100
10006566,10006566,NUTFOM003E,1,1,15,15,15,95,12,CAH02-06,100,0,0,0,0,0,100
10006566,10006566,NUTFPL001E,1,1,15,15,15,95,12,CAH02-06,100,0,0,0,0,0,100
10006566,10006566,NUTTHR002O,2,0,15,15,20,65,23,CAH02-06-02,100,0,0,0,30,0,70
10006566,10006566,ODPBSC006W,1,1,15,15,15,95,13,CAH02-06-01,100,0,0,0,0,0,100
10006566,10006566,PCTSPC001W,1,0,15,15,25,60,24,,75,0,5,5,15,15,60
10006566,10006566,PCTSPC001W,2,1,,,,,,,,,,,,,
10006566,10006566,PERMUM001E,1,1,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,PERMUM003E,1,1,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,PERREC001E,1,1,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,PERREC001E,2,1,,,,,,,,,,,,,
10006566,10006566,PERREC003E,1,1,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,PHARMA001E,1,1,260,260,375,70,11,CAH02,96,1,0,1,7,3,88
10006566,10006566,PHARMA001E,2,1,,,,,,,,,,,,,
10006566,10006566,PHARMA003E,1,1,260,260,375,70,11,CAH02,96,1,0,1,7,3,88
10006566,10006566,PHARMA004E,1,1,260,260,375,70,11,CAH02,96,1,0,1,7,3,88
10006566,10006566,PHARMA005E,1,1,260,260,375,70,11,CAH02,96,1,0,1,7,3,88
10006566,10006566,PHOTFD001E,1,1,20,20,40,55,13,CAH25-01-04,85,0,5,5,0,5,85
10006566,10006566,POLEDE001W,1,1,35,35,60,60,13,CAH16-01-01,75,15,10,10,5,5,55
10006566,10006566,POLEDE001W,2,1,,,,,,,,,,,,,
10006566,10006566,POLEDE003W,1,1,35,35,60,60,13,CAH16-01-01,75,15,10,10,5,5,55
10006566,10006566,POLIRE001W,1,1,55,55,90,61,11,CAH15,80,6,8,7,11,5,62
10006566,10006566,POLIRE001W,2,1,,,,,,,,,,,,,
10006566,10006566,POLIRE003W,1,1,55,55,90,61,11,CAH15,80,6,8,7,11,5,62
10006566,10006566,POLSOC001W,1,1,55,55,90,61,11,CAH15,80,6,8,7,11,5,62
10006566,10006566,POLSOC001W,1,1,30,30,50,55,13,CAH15-01-02,80,5,10,5,5,5,70
10006566,10006566,PSYCRI001W,1,0,40,40,70,55,13,CAH04-01-01,85,5,0,0,10,10,65
10006566,10006566,PSYCRI001W,1,0,30,30,50,55,13,CAH15-01-02,80,5,10,5,5,5,70
10006566,10006566,PSYCRI001W,2,1,,,,,,,,,,,,,
10006566,10006566,PSYFND001W,1,0,40,40,70,55,13,CAH04-01-01,85,5,0,0,10,10,65
10006566,10006566,PSYSPC001W,1,0,25,25,35,65,14,,90,10,0,0,15,10,70
10006566,10006566,PSYSPC001W,2,0,,,,,,,,,,,,,
10006566,10006566,PUBHEA001W,1,1,15,15,15,95,12,CAH02-06,100,0,0,0,0,0,100
10006566,10006566,PUBHEA001W,2,1,,,,,,,,,,,,,
10006566,10006566,QUANSU001E,1,1,10,10,15,70,12,CAH13-01,75,10,10,0,0,15,65
10006566,10006566,QUANSU001E,2,1,,,,,,,,,,,,,
10006566,10006566,QUANSU003E,1,1,10,10,15,70,12,CAH13-01,75,10,10,0,0,15,65
10006566,10006566,RECMPR001E,1,0,15,15,20,80,14,,95,0,0,0,5,5,85
10006566,10006566,RECMPR001E,2,1,,,,,,,,,,,,,
10006566,10006566,RECMPR003E,1,1,95,95,155,60,13,CAH25-02-02,96,6,2,0,13,2,76
10006566,10006566,SOCMAR001E,1,1,210,210,365,57,12,CAH17-01,79,4,8,4,9,9,66
10006566,10006566,SOCMAR003E,1,1,210,210,365,57,12,CAH17-01,79,4,8,4,9,9,66
10006566,10006566,SOENFD001E,1,1,30,30,50,65,11,CAH07,80,5,5,10,0,5,75
10006566,10006566,SOUENG001E,1,1,30,30,50,65,11,CAH07,80,5,5,10,0,5,75
10006566,10006566,SOUENG001E,2,1,,,,,,,,,,,,,
10006566,10006566,UKCBCE001O,1,1,55,55,95,61,13,CAH17-01-02,77,4,13,2,10,8,62
10006566,10006566,UKCBCM001O,1,1,210,210,365,57,12,CAH17-01,79,4,8,4,9,9,66
10006566,10006566,YOUTHS001W,1,1,15,15,30,55,23,CAH15-04-01,80,0,0,15,5,5,75
10006566,10006566,YOUTHS003W,1,1,15,15,30,55,23,CAH15-04-01,80,0,0,15,5,5,75
10006570,10006570,W00002,1,0,10,10,20,50,22,CAH25-01,80,0,10,0,10,10,70
10006570,10006570,W00003,1,0,10,10,20,50,22,CAH25-01,80,0,10,0,10,10,70
10006570,10006570,W00008,1,0,10,25,45,60,23,CAH03-01-06,90,40,10,0,10,0,40
10006570,10006570,W00010,1,0,10,10,20,50,24,,90,40,10,0,10,0,40
10006570,10006570,W00017,1,0,,,,,,,,,,,,,
10006570,10006570,W03332,1,0,,,,,,,,,,,,,
10006570,10006570,W03393,1,1,10,10,20,50,22,CAH25-01,80,0,10,0,10,10,70
10006570,10007146,K0606,1,0,,,,,,,,,,,,,
10006570,10007146,K0606,2,1,,,,,,,,,,,,,
10006770,10006770,UFO01,1,1,,,,,,,,,,,,,
10006770,10006770,UFO02,1,1,,,,,,,,,,,,,
10006770,10006770,UFS07,1,0,,,,,,,,,,,,,
10006770,10006770,UFS08,1,0,15,15,25,55,14,,85,15,0,0,0,15,70
10006770,10006770,UFS11,1,1,,,,,,,,,,,,,
10006770,10006770,UFS12,1,1,,,,,,,,,,,,,
10006770,10006770,UFU07,1,0,10,10,20,55,12,CAH25-01,60,0,10,10,0,20,60
10006770,10006770,UFU08,1,0,,,,,,,,,,,,,
10006770,10006770,UFU12,1,0,,,,,,,,,,,,,
10006770,10006770,UFU22,1,1,,,,,,,,,,,,,
10006770,10006770,UFU23,1,1,15,15,30,55,11,CAH25,60,0,20,5,0,15,60
10006770,10006770,UFU24,1,1,10,10,20,55,12,CAH25-01,60,0,10,10,0,20,60
10006770,10006770,UFU27,1,0,,,,,,,,,,,,,
10006770,10006770,UPS02,2,0,,,,,,,,,,,,,
10006840,10006840,K0001,1,0,30,30,45,70,14,,85,30,5,0,10,10,45
10006840,10006840,K0002,1,0,55,55,75,69,13,CAH03-01-08,87,30,6,2,8,6,49
10006840,10006840,K0003,1,0,30,30,50,65,14,,95,10,0,5,25,0,60
10006840,10006840,K0004,1,0,135,135,205,66,12,CAH03-01,89,22,3,4,13,4,54
10006840,10006840,K0005,1,0,55,55,90,62,13,CAH03-01-02,93,16,0,4,16,4,61
10006840,10006840,K0006,1,0,70,70,85,82,12,CAH11-01,98,3,2,0,3,0,92
10006840,10006840,K0006,1,0,65,65,80,83,13,CAH11-01-01,98,3,2,0,3,0,92
10006840,10006840,K0007,1,0,15,15,15,75,14,,90,10,0,0,10,10,75
10006840,10006840,K0011,1,0,60,60,85,68,14,,92,19,2,3,8,3,64
10006840,10006840,K0012,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0012,1,0,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0013,1,0,115,115,210,55,14,,95,10,0,3,18,3,67
10006840,10006840,K0014,1,0,60,60,110,54,14,,88,24,0,3,20,8,44
10006840,10006840,K0015,1,0,10,10,20,55,14,,80,10,10,10,10,0,65
10006840,10006840,K0017,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0017,1,0,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0020,1,0,10,10,15,65,14,,90,20,0,10,20,0,50
10006840,10006840,K0021,1,0,30,30,40,75,14,,75,20,5,0,25,20,35
10006840,10006840,K0022,1,0,30,30,45,60,14,,85,5,5,5,5,0,80
10006840,10006840,K0026,1,0,10,10,15,70,14,,80,0,0,10,10,10,75
10006840,10006840,K0027,1,0,10,10,15,70,14,,100,0,0,0,0,0,100
10006840,10006840,K0029,1,0,15,15,20,65,13,CAH10-01-08,90,5,0,0,0,10,85
10006840,10006840,K0030,1,0,15,15,20,65,13,CAH10-01-08,90,5,0,0,0,10,85
10006840,10006840,K0032,1,0,10,10,20,55,14,,90,20,0,0,10,10,60
10006840,10006840,K0033,1,0,30,30,45,65,14,,85,5,5,5,5,10,70
10006840,10006840,K0036,1,0,20,20,20,85,24,,100,10,0,0,10,0,80
10006840,10006840,K0038,1,0,15,15,25,75,13,CAH10-03-02,95,10,0,0,5,5,80
10006840,10006840,K0040,1,0,15,15,20,75,14,,90,15,5,5,25,0,50
10006840,10006840,K0042,1,0,25,25,35,70,14,,90,15,5,0,15,10,55
10006840,10006840,K0043,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0043,1,0,10,10,15,65,23,CAH20-01-03,90,20,0,0,25,10,50
10006840,10006840,K0044,1,0,10,10,15,70,14,,90,25,0,0,15,10,50
10006840,10006840,K0046,1,0,110,110,195,57,14,,95,17,1,3,15,1,63
10006840,10006840,K0051,1,0,60,60,95,67,14,,97,19,0,0,16,3,61
10006840,10006840,K0052,1,0,35,35,65,50,14,,95,30,0,0,10,5,55
10006840,10006840,K0053,1,0,10,10,20,50,14,,70,10,0,30,20,0,40
10006840,10006840,K0054,1,0,35,35,45,70,14,,100,15,0,0,10,0,75
10006840,10006840,K0055,1,0,20,20,35,65,14,,85,15,5,5,25,5,45
10006840,10006840,K0078,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0078,1,0,10,10,15,65,23,CAH20-01-03,90,20,0,0,25,10,50
10006840,10006840,K0087,1,0,25,25,30,75,13,CAH20-01-05,90,15,5,5,25,0,45
10006840,10006840,K0087,1,0,65,65,110,57,13,CAH20-02-01,95,21,0,2,12,3,62
10006840,10006840,K0117,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0117,1,0,25,25,40,60,13,CAH20-02-02,85,10,0,15,20,0,55
10006840,10006840,K0118,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0118,1,0,10,10,20,55,13,CAH20-01-02,65,10,0,20,10,15,50
10006840,10006840,K0122,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0122,1,0,65,65,110,57,13,CAH20-02-01,95,21,0,2,12,3,62
10006840,10006840,K0123,1,0,20,20,35,55,14,,85,20,5,0,25,10,45
10006840,10006840,K0129,1,0,10,10,15,80,24,,90,35,0,0,15,10,40
10006840,10006840,K0130,1,0,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0130,1,0,65,65,110,57,13,CAH20-02-01,95,21,0,2,12,3,62
10006840,10006840,K0133,1,0,15,15,25,60,14,,100,20,0,0,25,0,55
10006840,10006840,K0137,1,0,150,150,290,51,14,,100,1,0,0,11,0,89
10006840,10006840,K0140,1,0,200,200,395,51,12,CAH01-01,98,0,0,1,11,1,87
10006840,10006840,K0142,1,0,125,125,195,64,13,CAH15-02-01,90,10,1,3,10,6,70
10006840,10006840,K0146,1,0,20,20,35,55,14,,90,25,0,0,15,10,50
10006840,10006840,K0147,1,0,10,10,20,50,24,,40,10,0,20,10,40,20
10006840,10006840,K0148,1,0,20,20,35,65,24,,80,10,0,10,25,10,50
10006840,10006840,K0150,1,0,15,15,20,60,14,,90,10,0,0,25,10,60
10006840,10006840,K0151,1,0,30,30,50,55,13,CAH15-01-02,90,15,0,10,20,0,55
10006840,10006840,K0151,1,0,20,20,35,60,13,CAH15-01-03,80,5,0,15,25,5,50
10006840,10006840,K0154,1,0,30,30,50,55,13,CAH15-01-02,90,15,0,10,20,0,55
10006840,10006840,K0154,1,0,65,65,110,57,13,CAH20-02-01,95,21,0,2,12,3,62
10006840,10006840,K0155,1,0,20,20,30,60,24,,95,10,0,5,30,0,55
10006840,10006840,K0156,1,0,130,130,215,60,14,,89,18,1,8,15,2,57
10006840,10006840,K0157,1,0,15,15,25,55,24,,90,0,0,10,10,0,85
10006840,10006840,K0158,1,0,160,160,275,58,13,CAH16-01-01,90,15,1,7,14,2,61
10006840,10006840,K0158,1,0,10,10,15,75,23,CAH19-04-02,80,15,0,10,10,10,55
10006840,10006840,K0159,1,0,55,55,85,66,14,,93,5,4,4,25,0,63
10006840,10006840,K0160,1,0,90,90,140,66,14,,90,11,1,1,10,8,70
10006840,10006840,K0161,1,0,125,125,195,64,13,CAH15-02-01,90,10,1,3,10,6,70
10006840,10006840,K0161,1,0,10,10,15,75,23,CAH19-04-02,80,15,0,10,10,10,55
10006840,10006840,K0162,1,0,125,125,195,64,13,CAH15-02-01,90,10,1,3,10,6,70
10006840,10006840,K0162,1,0,25,25,40,65,23,CAH19-04-04,85,5,0,10,5,5,75
10006840,10006840,K0168,1,0,70,70,110,63,13,CAH07-02-01,97,21,0,3,8,0,68
10006840,10006840,K0168,1,0,75,75,115,65,13,CAH19-04-09,80,11,3,9,7,8,62
10006840,10006840,K0171,1,1,70,70,110,63,13,CAH07-02-01,97,21,0,3,8,0,68
10006840,10006840,K0171,1,1,75,75,115,65,13,CAH19-04-09,80,11,3,9,7,8,62
10006840,10006840,K0173,1,0,15,15,30,50,14,,95,15,0,5,20,0,60
10006840,10006840,K0179,1,0,35,35,45,80,14,,85,10,5,5,15,10,60
10006840,10006840,K0180,1,0,90,90,120,72,12,CAH07-01,84,18,5,5,9,7,57
10006840,10006840,K0180,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0181,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0182,1,0,10,10,20,50,24,,80,20,10,10,10,0,55
10006840,10006840,K0183,1,0,20,20,25,80,14,,80,30,0,10,5,10,50
10006840,10006840,K0184,1,0,90,90,120,72,12,CAH07-01,84,18,5,5,9,7,57
10006840,10006840,K0184,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0185,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0186,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0187,1,0,80,80,115,71,13,CAH10-01-09,89,12,1,2,7,7,69
10006840,10006840,K0188,1,0,25,25,30,90,14,,100,10,0,0,0,0,90
10006840,10006840,K0189,1,1,125,125,195,64,13,CAH15-02-01,90,10,1,3,10,6,70
10006840,10006840,K0190,1,0,30,30,35,80,14,,95,10,0,0,10,5,75
10006840,10006840,K0191,1,0,35,35,45,75,13,CAH10-01-07,90,5,0,5,5,5,85
10006840,10006840,K0192,1,0,35,35,45,75,13,CAH10-01-07,90,5,0,5,5,5,85
10006840,10006840,K0193,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0194,1,0,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0196,1,0,20,20,35,55,24,,100,15,0,0,5,0,80
10006840,10006840,K0198,1,0,30,30,40,70,13,CAH26-01-06,80,10,0,10,10,5,60
10006840,10006840,K0201,1,0,70,70,85,82,12,CAH11-01,98,3,2,0,3,0,92
10006840,10006840,K0201,1,0,65,65,80,83,13,CAH11-01-01,98,3,2,0,3,0,92
10006840,10006840,K0203,1,0,10,10,15,65,24,,100,20,0,0,0,0,80
10006840,10006840,K0204,1,0,55,55,90,62,13,CAH03-01-02,93,16,0,4,16,4,61
10006840,10006840,K0205,1,0,55,55,75,69,13,CAH03-01-08,87,30,6,2,8,6,49
10006840,10006840,K0210,1,0,185,185,305,60,13,CAH15-03-01,86,14,1,7,14,5,58
10006840,10006840,K0210,1,0,75,75,115,65,13,CAH19-04-09,80,11,3,9,7,8,62
10006840,10006840,K0213,1,0,50,50,80,65,14,,75,10,5,10,10,10,55
10006840,10006840,K0221,1,1,55,55,95,57,12,CAH15-01,86,12,2,10,20,2,54
10006840,10006840,K0221,1,1,25,25,30,75,13,CAH20-01-05,90,15,5,5,25,0,45
10006840,10006840,K0222,1,0,55,55,95,57,12,CAH15-01,86,12,2,10,20,2,54
10006840,10006840,K0222,1,0,95,95,140,67,12,CAH19-04,84,11,2,7,8,6,65
10006840,10006840,K0224,1,0,55,55,95,57,12,CAH15-01,86,12,2,10,20,2,54
10006840,10006840,K0224,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0226,1,0,55,55,95,57,12,CAH15-01,86,12,2,10,20,2,54
10006840,10006840,K0226,1,0,185,185,305,60,13,CAH15-03-01,86,14,1,7,14,5,58
10006840,10006840,K0228,1,0,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0228,1,0,65,65,80,83,13,CAH11-01-01,98,3,2,0,3,0,92
10006840,10006840,K0229,1,0,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0229,1,0,65,65,80,83,13,CAH11-01-01,98,3,2,0,3,0,92
10006840,10006840,K0230,1,1,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0230,1,1,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0231,1,1,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0231,1,1,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0232,1,0,15,15,20,70,13,CAH26-01-04,95,20,0,5,30,0,45
10006840,10006840,K0233,1,0,25,25,45,60,14,,80,10,0,10,10,10,60
10006840,10006840,K0235,1,1,90,90,120,72,12,CAH07-01,84,18,5,5,9,7,57
10006840,10006840,K0235,1,1,85,85,115,73,13,CAH07-01-01,84,18,4,5,9,7,57
10006840,10006840,K0249,1,0,20,20,35,55,24,,85,20,0,10,10,5,55
10006840,10006840,K0257,1,0,70,70,110,63,13,CAH07-02-01,97,21,0,3,8,0,68
10006840,10006840,K0258,1,0,70,70,110,63,13,CAH07-02-01,97,21,0,3,8,0,68
10006840,10006840,K0258,1,0,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0259,1,1,70,70,110,63,13,CAH07-02-01,97,21,0,3,8,0,68
10006840,10006840,K0259,1,1,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0260,1,0,40,40,75,55,24,,95,0,5,5,15,0,80
10006840,10006840,K0262,1,0,15,15,35,50,14,,80,20,5,10,10,0,55
10006840,10006840,K0270,1,0,15,15,20,75,24,,85,5,5,5,15,0,65
10006840,10006840,K0272,1,0,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0273,1,0,160,160,295,55,12,CAH17-01,94,4,1,4,16,0,74
10006840,10006840,K0273,1,0,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0275,1,0,160,160,295,55,12,CAH17-01,94,4,1,4,16,0,74
10006840,10006840,K0275,1,0,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0276,1,0,30,30,50,55,14,,95,0,0,5,5,0,85
10006840,10006840,K0277,1,1,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0277,1,1,75,75,115,65,13,CAH19-04-09,80,11,3,9,7,8,62
10006840,10006840,K0278,1,0,70,70,135,51,13,CAH17-01-01,95,3,0,5,10,0,81
10006840,10006840,K0279,1,0,15,15,25,75,13,CAH10-03-02,95,10,0,0,5,5,80
10006840,10006840,K0282,1,0,15,15,25,55,24,,95,15,0,5,5,0,70
10006840,10006840,K0283,1,0,30,30,45,75,14,,90,30,5,5,5,0,55
10006840,10006840,K0285,1,0,55,55,75,69,13,CAH03-01-08,87,30,6,2,8,6,49
10006840,10006840,K0287,1,0,130,130,205,63,14,,92,22,1,5,10,2,60
10006840,10006840,K0288,1,0,20,20,40,50,14,,90,0,10,0,5,0,85
10006840,10006840,K0289,1,0,60,60,95,60,14,,91,16,3,2,19,3,57
10006840,10006840,K0290,1,0,90,90,150,59,13,CAH09-01-01,91,13,4,2,15,2,63
10006840,10006840,K0291,1,0,25,25,40,65,14,,95,20,0,5,10,0,65
10006840,10006840,K0292,1,0,20,20,35,60,14,,100,15,0,0,5,0,80
10006840,10006840,K0295,1,0,10,10,15,70,14,,100,35,0,0,10,0,60
10006840,10006840,K0296,1,0,20,20,30,70,24,,85,20,5,5,10,5,60
10006840,10006840,K0298,1,0,15,15,25,65,24,,95,30,0,0,0,5,65
10006840,10006840,K0313,1,0,55,55,95,57,12,CAH15-01,86,12,2,10,20,2,54
10006840,10006840,K0313,1,0,10,10,15,65,23,CAH20-01-03,90,20,0,0,25,10,50
10006840,10006840,K0316,1,0,170,170,275,61,13,CAH19-01-01,95,17,1,3,13,1,64
10006840,10006840,K0316,1,0,10,10,20,55,13,CAH20-01-02,65,10,0,20,10,15,50
10006840,10006840,K0318,1,0,170,170,275,61,13,CAH19-01-01,95,17,1,3,13,1,64
10006840,10006840,K0318,1,0,25,25,30,75,13,CAH20-01-05,90,15,5,5,25,0,45
10006840,10006840,K0325,1,0,170,170,275,61,13,CAH19-01-01,95,17,1,3,13,1,64
10006840,10006840,K0325,1,0,200,200,315,64,13,CAH20-01-01,92,21,1,4,12,3,59
10006840,10006840,K0331,1,0,15,15,25,70,24,,80,0,0,20,0,0,80
10006840,10006840,K0336,1,0,75,75,110,69,13,CAH10-01-02,84,12,5,3,13,8,60
10006840,10006840,K0337,1,1,75,75,110,69,13,CAH10-01-02,84,12,5,3,13,8,60
10006840,10006840,K0341,1,0,45,45,85,55,24,,95,10,0,0,10,0,70
10006840,10006840,K0344,1,0,30,30,35,80,14,,95,25,0,0,10,5,60
10006840,10006840,K0350,1,0,55,55,90,62,13,CAH03-01-02,93,16,0,4,16,4,61
10006840,10006840,K0351,1,0,20,20,30,65,14,,70,5,10,0,5,20,60
10006840,10006840,K0352,1,0,140,140,205,68,13,CAH26-01-01,94,18,1,2,12,3,64
10006840,10006840,K0353,1,0,10,10,15,70,14,,90,20,0,10,10,0,60
10006840,10006840,K0355,1,0,15,15,20,70,14,,95,5,0,0,5,5,80
10006840,10006840,K0357,1,0,10,10,20,55,24,,90,10,0,10,0,0,80
